Date,Open Price,Close Price,Adj Close Price,Volume
20180618,1483.30,1419.52,1441.68,15224288
20180619,1424.56,1442.35,1433.62,19380278
20180620,1442.35,1505.12,1504.45,130835850
20180623,1564.19,1570.91,1569.90,62539140
20180624,1576.61,1611.19,1593.40,33859291
20180625,1634.68,1672.95,1670.26,53184691
20180626,1677.98,1587.02,1603.80,36445259
20180627,1599.44,1533.98,1546.40,27091266
20180630,1550.77,1469.20,1533.31,11990941
20180701,1493.70,1469.54,1462.49,26557328
20180702,1486.99,1502.10,1508.47,7934171
20180703,1526.26,1547.41,1562.52,17150320
20180704,1584.33,1484.64,1506.12,20201219
20180707,1476.92,1443.36,1452.75,9048749
20180708,1460.14,1453.09,1453.76,6397887
20180710,1475.58,1448.39,1444.36,5213766
20180711,1461.48,1460.14,1461.82,13160453
20180714,1455.44,1428.25,1447.05,6209614
20180715,1448.39,1430.60,1437.98,4939111
20180716,1452.75,1434.63,1430.94,3914562
20180717,1421.87,1429.93,1420.87,11687926
20180723,1513.71,1473.97,1486.26,6219973
20180724,1470.36,1448.68,1470.36,7119380
20180725,1479.03,1543.70,1537.92,56125379
20180728,1582.35,1614.51,1613.06,52064211
20180729,1643.77,1589.94,1587.05,26281246
20180730,1604.03,1666.17,1657.50,44549801
20180731,1740.23,1740.23,1740.23,19719290
20180801,1826.93,1771.66,1806.70,98331655
20180804,1764.79,1769.85,1785.02,37671477
20180805,1808.14,1871.37,1868.48,70796903
20180806,1961.68,1910.74,1958.79,78657186
20180807,1879.31,1862.33,1910.38,71187885
20180808,1888.71,1842.83,1844.99,36421397
20180811,1842.47,1799.84,1832.71,16185258
20180812,1832.71,1788.27,1815.73,10590619
20180813,1815.73,1813.56,1807.78,16810544
20180814,1817.54,1831.63,1848.61,14991394
20180815,1831.27,1815.37,1808.51,10476941
20180818,1807.06,1842.47,1809.59,17759142
20180819,1845.72,1806.34,1826.93,21486789
20180820,1820.43,1867.75,1855.83,37222037
20180821,1882.20,1936.39,1934.59,51746960
20180825,1968.91,1908.22,1963.13,24669938
20180826,2061.03,2061.03,2061.03,40678465
20180827,2163.99,2232.63,2203.01,114922578
20180828,2093.18,1988.78,1994.56,11089463
20180829,1972.52,1965.30,1993.11,37100227
20180901,2006.84,1914.72,1930.25,21680972
20180902,1916.52,1914.72,1897.74,16205423
20180903,1992.39,1992.39,1992.39,59095149
20180904,2091.74,2091.74,2091.74,55243458
20180905,2127.87,2167.61,2144.48,48985292
20180908,2192.89,2212.76,2226.85,35024602
20180909,2257.92,2312.11,2282.85,9075466
20180910,2396.65,2416.16,2408.93,56194053
20180911,2420.49,2359.08,2351.85,55566181
20180912,2415.07,2469.26,2457.70,45871824
20180915,2580.17,2478.30,2509.37,78774789
20180916,2492.75,2507.20,2481.91,42696061
20180917,2565.00,2554.16,2577.28,43880014
20180918,2583.06,2579.45,2582.34,38720928
20180922,2655.32,2711.31,2700.48,23813877
20180923,2835.23,2835.23,2835.23,55244234
20180924,2962.39,2962.39,2966.37,50314995
20180929,3114.49,3270.19,3269.11,12616166
20180930,3432.40,3432.40,3432.40,54486055
20181001,3604.01,3604.01,3591.72,162494936
20181002,3612.32,3412.17,3442.16,110060821
20181003,3410.37,3614.12,3557.40,60710560
20181006,3735.15,3666.87,3666.14,135611498
20181007,3554.87,3486.59,3587.03,160295650
20181008,3613.04,3766.22,3687.10,88027941
20181009,3871.34,3871.34,3865.93,56852834
20181010,3883.27,4058.84,4011.88,100879249
20181013,4045.48,3811.37,3849.67,30841494
20181014,3659.64,3721.06,3674.09,50369409
20181015,3757.18,3748.51,3758.27,79934420
20181016,3612.68,3574.74,3649.53,75564332
20181017,3576.91,3753.57,3684.57,74784513
20181020,3846.42,3868.45,3862.67,38897494
20181021,4053.42,3972.86,3994.90,88088231
20181022,3937.46,3992.01,3917.95,75455597
20181024,3746.35,3559.21,3613.40,62185209
20181027,3612.68,3432.77,3470.34,28940320
20181028,3442.88,3412.17,3420.12,57511695
20181029,3432.04,3388.69,3430.24,24218724
20181031,3367.01,3280.31,3299.46,38068815
20181103,3298.37,3222.15,3265.50,23793864
20181104,3319.69,3225.76,3246.71,24174374
20181105,3250.69,3227.57,3252.49,19173680
20181106,3269.47,3268.75,3273.45,21933919
20181110,3215.28,3164.34,3196.50,31443309
20181111,3186.38,3085.23,3090.28,26655929
20181112,3114.13,3170.85,3127.13,21444152
20181113,3175.54,3144.47,3165.43,15994661
20181114,3036.45,3021.64,3033.20,20332304
20181117,2973.23,2926.27,2946.14,24301760
20181118,2907.84,2872.08,2831.98,33390311
20181119,2874.25,2973.23,2965.65,25410120
20181120,3027.42,3026.34,3006.11,18603301
20181121,2897.37,2864.85,2891.95,25888690
20181124,2747.44,2747.44,2747.44,9518311
20181126,2610.16,2633.64,2612.33,40470697
20181127,2637.25,2630.03,2666.88,15515700
20181128,2666.88,2572.23,2587.04,16391208
20181201,2489.13,2518.04,2485.52,35389164
20181202,2586.68,2609.80,2600.77,13079055
20181203,2730.46,2730.46,2730.46,11419175
20181204,2763.34,2835.95,2769.12,32818023
20181205,2781.76,2812.47,2809.94,12540353
20181208,2882.92,2821.50,2852.21,18029625
20181209,2854.01,2799.82,2804.52,12024639
20181210,2799.82,2763.70,2787.18,8056635
20181211,2760.08,2693.25,2729.02,7961644
20181212,2675.91,2745.63,2708.06,13882254
20181215,2723.96,2707.70,2711.31,6074767
20181216,2678.80,2637.25,2653.15,11302347
20181217,2604.74,2613.77,2631.47,9388711
20181218,2538.27,2543.32,2574.03,8638554
20181219,2496.72,2474.68,2451.92,26412233
20181222,2351.85,2329.45,2339.57,21745293
20181223,2348.60,2456.26,2441.45,18059700
20181224,2521.65,2481.91,2493.11,11274447
20181225,2402.79,2438.56,2426.63,10037893
20181226,2427.72,2547.66,2519.12,19699745
20181229,2632.92,2644.12,2639.06,20348193
20181230,2651.70,2626.05,2647.37,10693211
20181231,2644.12,2645.56,2656.40,13578291
20190101,2658.21,2602.93,2635.81,11427901
20190102,2608.35,2514.42,2551.99,13885026
20190105,2655.32,2624.61,2640.87,9974001
20190106,2622.80,2615.58,2624.97,8992084
20190107,2608.35,2756.11,2731.54,30141851
20190108,2770.92,2833.78,2844.62,24182027
20190109,2890.14,2865.94,2919.77,15438807
20190112,2958.06,2859.43,2911.82,11931665
20190113,2854.01,2835.95,2842.09,10383272
20190114,2816.44,2876.77,2850.40,16836275
20190115,2875.69,2951.56,2970.70,24741272
20190116,2984.07,3002.50,2994.19,16412544
20190119,3042.23,3072.58,3105.46,22635483
20190120,3251.41,3143.03,3216.73,48427261
20190121,3160.37,3055.96,3088.48,31822583
20190122,3099.68,3096.79,3083.06,16275478
20190123,3088.84,3056.32,3061.74,10535025
20190126,3048.74,2928.07,2957.70,12158096
20190127,2926.27,2880.03,2898.45,12217285
20190128,2954.09,2990.57,2979.01,14869217
20190129,2962.39,2984.07,2990.57,10279932
20190130,2998.52,2987.32,2993.10,6151360
20190202,3016.58,2930.60,2990.93,7778664
20190203,2937.11,2961.31,2946.86,9820163
20190204,2962.39,2928.44,2947.22,4593595
20190205,2926.27,2929.88,2941.44,6034318
20190206,2958.78,2919.04,2929.16,4772823
20190210,2908.20,2890.50,2908.57,4939485
20190212,2874.61,2861.60,2889.78,4837603
20190213,2891.22,2854.01,2856.90,4757172
20190216,2951.56,2893.75,2916.15,8594105
20190217,2944.33,2919.04,2954.45,12348296
20190218,2951.20,2915.07,2940.36,6597593
20190219,2933.49,2924.82,2933.85,5501572
20190220,2919.04,3012.97,2978.65,16060086
20190223,3061.38,3096.06,3118.82,31738445
20190224,3120.63,3123.88,3111.60,11217620
20190225,3132.19,3014.78,3058.13,8685151
20190226,2945.05,2937.47,2946.14,11121573
20190227,2944.69,2955.17,2972.87,4016266
20190302,2962.39,2924.10,2927.35,5268365
20190303,2927.71,2941.08,2932.77,4736015
20190304,2940.72,2933.49,2934.94,7517392
20190305,2928.07,2898.81,2901.34,7257613
20190306,2893.75,2908.93,2918.32,3994648
20190309,2894.12,2881.83,2894.84,7113803
20190310,2899.17,2944.33,2930.96,7073635
20190311,2962.39,3031.76,3062.47,26704669
20190312,3063.19,3038.62,3068.25,11691504
20190313,3081.61,3125.33,3123.52,14569914
20190316,3143.03,3244.18,3263.69,25889727
20190317,3291.15,3248.16,3264.05,11823151
20190318,3252.13,3358.34,3334.50,13226079
20190319,3356.18,3327.28,3338.84,6874247
20190325,3323.66,3330.89,3323.30,3134281
20190326,3309.21,3323.30,3321.49,3760612
20190327,3331.25,3322.58,3338.11,9982525
20190330,3360.51,3427.35,3399.53,16035116
20190331,3457.33,3364.49,3370.63,10621938
20190406,3417.59,3424.82,3447.22,11025260
20190407,3424.82,3406.75,3446.13,10715850
20190408,3457.33,3618.10,3576.19,41223520
20190409,3630.74,3612.68,3625.32,24267388
20190410,3594.61,3612.68,3627.49,24561906
20190413,3641.22,3612.68,3586.67,17200677
20190414,3576.55,3659.64,3625.32,21630193
20190415,3667.95,3704.44,3779.94,31023182
20190416,3706.61,3652.42,3693.60,15317775
20190417,3667.23,3670.48,3648.80,10640268
20190420,3702.63,3721.06,3712.75,10800439
20190422,3794.03,3695.77,3744.54,13899809
20190423,3684.57,3663.25,3686.74,12869066
20190424,3634.35,3743.82,3705.52,11859389
20190427,3705.52,3717.44,3722.14,12348556
20190428,3721.06,3908.19,3903.14,104325823
20190429,4013.68,4097.86,4091.72,46811636
20190430,4172.64,4006.46,4050.17,30270759
20190501,4049.81,4169.03,4117.01,34239730
20190504,4104.00,4136.51,4151.33,15011979
20190505,4190.34,4010.07,4044.03,23402619
20190506,3937.82,3842.08,3851.47,31892912
20190507,3658.92,3662.89,3663.25,70197360
20190508,3576.55,3753.57,3717.81,13195583
20190511,3724.67,3551.26,3574.02,25417265
20190512,3507.55,3485.15,3459.86,18334092
20190513,3510.80,3632.55,3609.43,14340246
20190514,3648.80,3762.60,3778.14,30280556
20190515,3843.89,3731.89,3761.16,7206690
20190518,3814.99,3775.25,3793.31,9319251
20190519,3836.66,3919.75,3847.50,13621836
20190520,3865.56,3757.18,3748.87,26481900
20190521,3742.73,3733.34,3767.66,22243226
20190522,3791.50,3730.81,3723.59,8015494
20190525,3655.31,3632.18,3619.54,13706322
20190526,3617.01,3627.13,3643.38,10221803
20190528,3656.03,3764.41,3756.10,14966106
20190529,3757.18,3861.95,3764.41,6022099
20190602,3757.18,3811.37,3763.69,16584838
20190603,3814.26,3804.15,3801.62,11620609
20190608,3789.34,3769.83,3775.97,8388564
20190609,3793.31,3799.81,3795.12,10566543
20190610,3780.30,3757.54,3785.00,8602964
20190611,3785.36,3768.02,3768.38,7695463
20190612,3809.21,3806.32,3805.95,10423991
20190615,3766.22,3778.14,3779.58,11757885
20190616,3757.18,3916.14,3936.37,34705331
20190617,3938.18,3945.04,3965.63,7926969
20190618,3833.05,3883.63,3881.10,29486873
20190619,3833.05,3818.96,3856.17,23357285
20190622,3777.41,3901.69,3934.20,30442534
20190623,3955.88,4010.07,3999.59,5976628
20190624,4028.13,4035.36,4081.24,9261438
20190625,4027.05,4110.86,4108.34,9178435
20190626,4154.58,4190.70,4221.05,27269445
20190630,4226.83,4145.18,4183.48,4199784
20190701,4154.58,4182.03,4144.46,8417460
20190702,4208.05,4118.81,4121.70,5844527
20190703,4118.45,4107.61,4116.64,7970259
20190706,4136.51,4010.07,4022.72,7893023
20190707,4153.49,4142.66,4175.89,9118102
20190708,4118.45,4129.29,4158.55,9377715
20190709,4158.55,4075.82,4092.80,12544357
20190710,4150.60,4076.18,4068.96,6414181
20190713,3977.20,4143.74,4146.99,11544554
20190714,4188.90,4214.55,4234.78,9188872
20190715,4298.72,4226.83,4232.25,11157710
20190721,4459.08,4361.76,4335.00,11767721
20190722,4521.12,4447.45,4502.12,23118112
20190723,4525.00,4443.96,4425.35,9633950
20190724,4443.57,4447.45,4452.49,12568830
20190727,4474.59,4459.08,4438.53,7653056
20190728,4467.22,4404.41,4404.41,6639227
20190729,4404.41,4342.76,4362.15,3884690
20190730,4394.33,4300.49,4316.39,5542762
20190731,4369.51,4385.41,4381.92,8665717
20190803,4385.41,4350.51,4364.08,6353873
20190804,4324.15,4342.76,4343.15,6816962
20190805,4416.43,4292.35,4326.09,6950123
20190806,4296.23,4187.66,4204.72,8213109
20190807,4207.05,4117.87,4089.56,10047181
20190810,4110.11,4046.91,4061.64,5950765
20190811,4013.17,4036.83,4041.87,6719143
20190813,4071.34,4046.91,4058.15,10066487
20190814,4119.03,4110.11,4146.56,10885882
20190817,4129.50,4092.66,4118.25,7403725
20190818,4323.76,4324.15,4323.37,66725892
20190819,4532.75,4463.74,4486.22,36713264
20190821,4536.63,4598.67,4545.16,14883839
20190824,4614.18,4728.57,4733.61,33736331
20190825,4808.05,4730.50,4692.51,18766619
20190826,4726.63,4765.40,4723.14,13080301
20190827,4808.44,4725.85,4768.50,10274385
20190828,4718.87,4816.20,4770.44,17463162
20190831,4770.44,4920.11,4894.13,14995732
20190901,4924.38,5106.62,5062.80,13542062
20190902,5110.50,5063.97,5094.60,21032821
20190903,5096.15,5142.29,5094.21,6923387
20190904,5176.02,5155.09,5141.90,5296358
20190907,5229.53,5338.49,5275.29,16922131
20190908,5333.45,5330.74,5358.27,10953983
20190911,5400.14,5377.65,5378.82,22036071
20190914,5424.57,5275.68,5277.61,15988825
20190915,5312.12,5370.29,5294.29,26323748
20190916,5466.83,5346.63,5388.12,17821733
20190917,5370.29,5269.08,5286.14,8710001
20190918,5234.57,5098.86,5078.70,10657710
20190921,5022.09,5081.80,5075.99,7320061
20190922,5172.54,5094.99,5052.72,29073689
20190923,5153.15,5230.31,5254.74,9586823
20190924,5428.06,5389.29,5382.69,12057735
20190925,5428.45,5409.06,5398.98,11418042
20190928,5428.45,5303.59,5341.98,14583677
20190929,5389.67,5311.74,5311.35,10887917
20190930,5353.22,5325.69,5349.35,16210483
20191001,5419.92,5272.57,5265.59,11337094
20191002,5160.52,5101.97,5105.84,14257621
20191005,5160.13,5040.70,5091.50,11967379
20191006,5006.19,5001.93,4994.56,14664893
20191007,5001.93,5137.64,5129.11,24497920
20191014,5666.05,5636.38,5670.00,122472731
20191015,5724.39,5478.17,5463.34,59694803
20191016,5517.72,5624.52,5640.34,56281252
20191020,5636.38,5517.72,5560.24,26131783
20191021,5575.07,5655.17,5616.61,24098414
20191022,5704.61,5624.52,5655.17,18080319
20191023,5685.82,5603.75,5573.10,18793281
20191026,5666.05,5500.91,5515.74,12795545
20191028,5514.75,5517.72,5516.73,14554246
20191030,5537.50,5567.16,5545.41,14108569
20191102,5637.37,5503.88,5512.78,15486688
20191103,5517.72,5448.50,5481.13,15982561
20191104,5478.17,5359.51,5404.00,14586954
20191105,5399.06,5363.46,5381.26,14114971
20191109,5437.63,5336.76,5338.74,17832357
20191110,5319.95,5338.74,5332.81,10807108
20191111,5273.48,5338.74,5326.88,19607540
20191112,5354.56,5353.57,5365.44,10914066
20191113,5378.30,5305.12,5327.86,9731469
20191116,5593.86,5369.40,5455.42,55553358
20191117,5273.48,5438.61,5391.15,24359906
20191118,5389.17,5397.08,5390.16,14415232
20191119,5438.61,5354.56,5387.19,6970493
20191120,5389.17,5328.85,5331.82,12371390
20191123,5331.82,5329.84,5343.69,10573964
20191124,5290.29,5250.73,5276.44,14195297
20191125,5291.28,5240.85,5230.96,14088772
20191126,5203.27,5191.40,5195.36,17601183
20191127,5240.85,5194.37,5233.92,23967943
20191130,5257.66,5141.96,5159.76,19756082
20191201,5148.88,5159.76,5158.77,32350787
20191202,5192.39,5171.63,5191.40,23116084
20191203,5191.40,5191.40,5186.46,13750938
20191204,5191.40,5131.09,5132.07,25531457
20191207,5171.63,5141.96,5198.33,32319137
20191208,5243.81,5270.51,5274.47,35596662
20191209,5339.73,5379.28,5381.26,76284027
20191210,5465.31,5320.94,5393.13,41402353
20191211,5339.73,5366.43,5362.47,23783042
20191214,5428.73,5364.45,5395.11,32894913
20191215,5423.78,5339.73,5351.60,23694685
20191216,5393.13,5352.59,5347.64,18855510
20191217,5354.56,5339.73,5347.64,22073619
20191218,5378.30,5577.05,5500.91,46572557
20191221,5626.49,5606.72,5610.67,33343233
20191222,5635.39,5596.83,5563.21,18579744
20191223,5633.42,5547.39,5610.67,32735606
20191224,5616.61,5633.42,5663.08,27491836
20191225,5686.81,5638.36,5626.49,21041362
20191228,5656.16,5661.10,5682.86,27382126
20191229,5668.02,5692.75,5656.16,20067820
20191230,5695.71,5833.16,5861.84,55766414
20191231,5980.50,5950.83,5894.47,33626399
20200101,6002.25,6030.93,6023.02,24594077
20200104,5722.41,5722.41,5723.40,142698769
20200105,5537.50,5843.05,5815.36,38161482
20200107,5853.93,5524.64,5639.35,45173223
20200108,5639.35,5629.46,5596.83,69266607
20200111,5708.57,5708.57,5708.57,1983317
20200112,5993.35,5993.35,5993.35,69798254
20200113,6167.39,6291.98,6260.34,52534836
20200114,6500.63,6265.28,6286.05,26111891
20200115,6273.19,6281.10,6258.36,25317259
20200118,6455.14,6328.57,6351.31,59257589
20200119,6360.21,6319.67,6385.92,27334381
20200120,6323.63,6348.35,6284.07,19133311
20200121,5970.61,5972.59,5973.58,203276840
20200122,5992.36,5981.49,5981.49,43509173
20200125,5992.36,5971.60,5996.32,28322392
20200126,6024.01,5858.87,5883.59,27726956
20200127,5859.86,5814.37,5807.45,22414748
20200128,5834.15,5913.26,5927.10,44627808
20200201,6026.97,5853.93,5923.15,28976686
20200202,5892.49,5815.36,5824.26,31078855
20200203,5922.16,5883.59,5903.37,41395076
20200204,5933.03,5910.29,5930.07,30216597
20200205,5981.49,6225.73,6201.01,103957612
20200208,6510.52,6510.52,6502.60,145499893
20200209,6595.56,6458.11,6523.37,62489406
20200210,6516.45,6201.01,6235.62,48654497
20200212,6412.62,6279.13,6267.26,42716190
20200215,6330.55,6579.73,6511.50,145649709
20200216,6713.23,6836.83,6774.54,100387157
20200217,6912.97,6581.71,6712.24,57824405
20200218,6595.56,6585.67,6586.66,35999016
20200219,6605.44,6625.22,6670.71,33716179
20200222,6337.47,6657.85,6615.33,39187007
20200223,6714.22,6786.40,6812.11,36116873
20200224,6911.00,6746.85,6753.77,36938577
20200225,6813.10,6753.77,6733.99,61003848
20200226,6803.21,6783.44,6854.63,57877249
20200229,6512.49,6512.49,6512.49,13932197
20200301,6187.17,6289.02,6260.34,205134408
20200302,6456.13,6427.45,6386.91,128219050
20200303,6565.89,6521.39,6500.63,98815440
20200304,6611.38,6516.45,6547.10,113781933
20200307,6249.46,6219.80,6243.53,76933546
20200309,5932.04,5932.04,5951.82,16987723
20200310,5655.17,5655.17,5766.91,11286492
20200311,5607.71,5557.27,5553.32,163072562
20200314,5547.39,5276.44,5347.64,63169972
20200315,5142.95,5507.83,5356.54,90574118
20200316,5616.61,5567.16,5603.75,99185350
20200317,5596.83,5468.28,5402.03,66453377
20200318,5438.61,5527.61,5459.38,64555941
20200324,5319.95,5186.46,5218.10,80469368
20200325,5190.42,5380.27,5313.03,105718113
20200328,5438.61,5404.00,5364.45,104732569
20200329,5443.56,5297.21,5365.44,108795640
20200330,5310.07,5317.98,5304.13,81335616
20200404,5569.14,5569.14,5569.14,311853793
20200405,5767.90,5574.09,5603.75,139542516
20200406,5547.39,5394.12,5398.07,80660040
20200407,5359.51,5458.39,5429.71,145544327
20200408,5557.27,5636.38,5604.74,206028381
20200411,5844.04,5863.81,5840.08,267531799
20200412,6070.48,6131.79,6090.26,304130845
20200413,6307.80,6012.14,6078.39,133311137
20200414,5824.26,5893.48,5886.56,105425936
20200415,5895.46,5883.59,5917.21,186210766
20200418,5982.48,6130.80,6063.56,214820412
20200419,6229.69,6228.70,6329.56,310688098
20200420,6454.15,6645.99,6632.14,253658103
20200421,6565.89,6554.02,6671.70,337049805
20200422,6481.84,6659.83,6592.59,242990941
20200425,6921.87,6921.87,6921.87,276457424
20200426,7267.97,7267.97,7267.97,217258540
20200427,7630.87,7630.87,7630.87,158704436
20200428,8011.57,8011.57,8011.57,126809397
20200429,8412.05,8412.05,8412.05,25988405
20200504,8832.31,9273.33,9265.42,53205334
20200505,9728.20,9728.20,9728.20,147379380
20200506,10213.72,10213.72,10213.72,22480609
20200509,10723.96,10723.96,10723.96,42288588
20200510,11259.91,11259.91,11259.91,56742753
20200511,11822.56,11822.56,11822.56,47184592
20200512,12412.90,12412.90,12186.45,2171454496
20200513,12437.62,12756.02,12751.08,874728256
20200516,12657.14,12114.27,12256.66,225068670
20200517,11644.57,12231.94,11872.99,559689684
20200518,12466.29,12466.29,12446.52,213897313
20200519,12840.07,11824.54,12215.13,569458973
20200520,11754.33,11605.01,11693.02,163663301
20200523,11108.62,11108.62,11108.62,62257565
20200526,10559.52,10559.52,10650.54,246607302
20200527,10784.10,11182.82,11053.21,113187196
20200530,11605.28,11605.28,11605.28,37163350
20200531,12185.05,12185.05,12097.98,469266485
20200601,12702.49,12702.49,12702.49,17059154
20200602,13336.67,13336.67,13336.67,17426489
20200606,14003.51,14003.51,13895.66,7459035
20200607,14590.20,14590.20,14590.20,54944417
20200608,13861.04,15319.36,15315.41,479589995
20200609,15829.88,16081.18,16014.89,260584920
20200610,16815.29,16815.29,16815.29,60050568
20200613,17650.31,17650.31,17650.31,30182899
20200614,18530.85,18530.85,18392.34,383345993
20200615,18501.17,17660.21,18224.15,767966195
20200616,17927.34,19134.36,18728.72,315202474
20200620,19658.73,19658.73,19658.73,16680009
20200623,20638.20,20638.20,20638.20,24064495
20200624,21667.15,21667.15,21667.15,44613585
20200627,22745.56,22745.56,22745.56,63411103
20200628,23873.43,23873.43,23873.43,85970548
20200629,25060.68,25060.68,25060.68,28204079
20200630,26307.28,26307.28,26307.28,47346634
20200701,27613.24,27613.24,27613.24,53302460
20200704,28988.46,28988.46,28988.46,103159990
20200705,30432.94,30432.94,30432.94,25888019
20200706,31946.67,31946.67,30986.99,1587681
20200708,32530.40,32530.40,32490.82,489587319
20200711,32649.12,34113.39,33321.89,233398577
20200712,34984.03,34984.03,34984.03,231890684
20200713,36725.32,36725.32,36725.32,121273371
20200714,38555.65,38555.65,38555.65,103702569
20200715,38535.86,37101.28,37220.00,394846259
20200720,44100.00,44000.00,44250.00,315065111
20200721,42040.00,42040.00,42210.00,165726875
20200722,44320.00,44320.00,44320.00,285416035
20200725,46530.00,46530.00,46530.00,361425613
20200726,48850.00,47980.00,48270.00,208817618
20200727,48000.00,49950.00,49070.00,103405243
20200728,50200.00,46620.00,49810.00,343924901
20200729,47320.00,47320.00,47320.00,34967224
20200801,46500.00,48490.00,48840.00,334970708
20200802,49500.00,49320.00,50680.00,352676349
20200803,50700.00,48150.00,49330.00,90521621
20200804,46880.00,46870.00,47180.00,161189764
20200805,46300.00,49530.00,48010.00,273564993
20200809,50410.00,50410.00,50410.00,212396096
20200810,52450.00,47890.00,50250.00,239788777
